"";"ds";"trend";"additive_terms";"additive_terms_lower";"additive_terms_upper";"yearly";"yearly_lower";"yearly_upper";"multiplicative_terms";"multiplicative_terms_lower";"multiplicative_terms_upper";"yhat_lower";"yhat_upper";"trend_lower";"trend_upper";"yhat"
"484";2020-04-01;21894,5446659775;-1642,17451656101;-1642,17451656101;-1642,17451656101;-1642,17451656101;-1642,17451656101;-1642,17451656101;0;0;0;12300,3817396229;29777,1340694125;14623,863807203;30377,8790698629;20252,3701494165
"485";2020-05-01;21881,6698920039;-1994,06530994746;-1994,06530994746;-1994,06530994746;-1994,06530994746;-1994,06530994746;-1994,06530994746;0;0;0;11936,6369601697;28695,2410867742;14561,7097700047;30406,8356031418;19887,6045820564
"486";2020-06-01;21868,3659588978;-2478,77671377279;-2478,77671377279;-2478,77671377279;-2478,77671377279;-2478,77671377279;-2478,77671377279;0;0;0;11544,4293679046;28300,0066202017;14497,4839315665;30436,5774502509;19389,589245125
"487";2020-07-01;21855,4911849242;2683,67833985378;2683,67833985378;2683,67833985378;2683,67833985378;2683,67833985378;2683,67833985378;0;0;0;16476,3521166419;33445,8945868214;14435,3298943682;30460,9583029226;24539,1695247779
"488";2020-08-01;21842,1872518181;2746,41064483982;2746,41064483982;2746,41064483982;2746,41064483982;2746,41064483982;2746,41064483982;0;0;0;16092,7571345057;33686,3945423065;14371,10405593;30487,7760257902;24588,5978966579
"489";2020-09-01;21828,883318712;-2240,20550432126;-2240,20550432126;-2240,20550432126;-2240,20550432126;-2240,20550432126;-2240,20550432126;0;0;0;11580,7701135389;28616,157728334;14312,3364168113;30514,8731682907;19588,6778143907
"490";2020-10-01;21816,0085447384;514,833988664785;514,833988664785;514,833988664785;514,833988664785;514,833988664785;514,833988664785;0;0;0;14291,2904917133;32028,1739869563;14260,2564334994;30541,0962094201;22330,8425334032
"491";2020-11-01;21802,7046116323;5317,03694877177;5317,03694877177;5317,03694877177;5317,03694877177;5317,03694877177;5317,03694877177;0;0;0;19169,735428994;36735,3643767228;14201,8698926541;30568,1933519206;27119,7415604041
"492";2020-12-01;21789,8298376587;9431,55752307468;9431,55752307468;9431,55752307468;9431,55752307468;9431,55752307468;9431,55752307468;0;0;0;22782,2727474167;40355,9658214003;14156,6718843763;30594,41639305;31221,3873607334
"493";2021-01-01;21776,5259045526;-8676,03738724822;-8676,03738724822;-8676,03738724822;-8676,03738724822;-8676,03738724822;-8676,03738724822;0;0;0;4634,22189788849;22641,6606035683;14104,7074240201;30621,5135355505;13100,4885173044
"494";2021-02-01;21763,2219714465;-5608,34632204859;-5608,34632204859;-5608,34632204859;-5608,34632204859;-5608,34632204859;-5608,34632204859;0;0;0;7680,0363290347;25629,8394200274;14051,4778141659;30648,6106780509;16154,8756493979
"495";2021-03-01;21751,2055157378;-2058,91353472799;-2058,91353472799;-2058,91353472799;-2058,91353472799;-2058,91353472799;-2058,91353472799;0;0;0;11191,5849790705;29313,707418155;14003,3994568782;30673,0855164384;19692,2919810098
"496";2021-04-01;21737,9015826317;-1506,16289701528;-1506,16289701528;-1506,16289701528;-1506,16289701528;-1506,16289701528;-1506,16289701528;0;0;0;11492,5531486453;30018,6525262064;13956,9060710274;30700,1826589389;20231,7386856165
"497";2021-05-01;21725,0268086581;-2101,49519072217;-2101,49519072217;-2101,49519072217;-2101,49519072217;-2101,49519072217;-2101,49519072217;0;0;0;11397,4892881756;29393,5329475909;13913,3847913899;30727,1641593442;19623,5316179359
"498";2021-06-01;21711,722875552;-2265,94574748883;-2265,94574748883;-2265,94574748883;-2265,94574748883;-2265,94574748883;-2265,94574748883;0;0;0;10846,2905662332;28948,8569619062;13866,0912365788;30762,5414068439;19445,7771280632
"499";2021-07-01;21698,8481015784;2715,3011412222;2715,3011412222;2715,3011412222;2715,3011412222;2715,3011412222;2715,3011412222;0;0;0;15757,2952153079;33606,985631992;13820,0986652944;30796,7774528114;24414,1492428006
"500";2021-08-01;21685,5441684723;2422,11891450144;2422,11891450144;2422,11891450144;2422,11891450144;2422,11891450144;2422,11891450144;0;0;0;15809,8704037839;33602,1757253399;13766,9164878914;30832,2028745818;24107,6630829738
"501";2021-09-01;21672,2402353663;-1775,66149311756;-1775,66149311756;-1775,66149311756;-1775,66149311756;-1775,66149311756;-1775,66149311756;0;0;0;11697,5960739643;29786,2089984566;13691,1306967573;30867,6038250741;19896,5787422487
"502";2021-10-01;21659,3654613926;179,722357313802;179,722357313802;179,722357313802;179,722357313802;179,722357313802;179,722357313802;0;0;0;13332,6783584917;31535,1448383936;13618,4207046844;30901,8628094215;21839,0878187064
"503";2021-11-01;21646,0615282866;5090,23338875175;5090,23338875175;5090,23338875175;5090,23338875175;5090,23338875175;5090,23338875175;0;0;0;18251,0229946344;36491,1955035032;13564,7771094641;30937,2637599138;26736,2949170383
"504";2021-12-01;21633,1867543129;9682,27921885967;9682,27921885967;9682,27921885967;9682,27921885967;9682,27921885967;9682,27921885967;0;0;0;22724,4431601176;41202,0220979391;13512,2242726667;30971,5227442613;31315,4659731726
"505";2022-01-01;21619,8828212069;-8534,33935235439;-8534,33935235439;-8534,33935235439;-8534,33935235439;-8534,33935235439;-8534,33935235439;0;0;0;4701,7519299261;22962,5164195064;13460,910405018;31002,8489261967;13085,5434688525
"506";2022-02-01;21606,5788881008;-5390,03985959976;-5390,03985959976;-5390,03985959976;-5390,03985959976;-5390,03985959976;-5390,03985959976;0;0;0;7854,07224475953;26106,3865622844;13425,397454681;31032,342137248;16216,539028501
"507";2022-03-01;21594,5624323921;-2516,09554993345;-2516,09554993345;-2516,09554993345;-2516,09554993345;-2516,09554993345;-2516,09554993345;0;0;0;10409,177379205;28964,0790795171;13382,3231648216;31058,9811665846;19078,4668824586
"508";2022-04-01;21581,258499286;-1365,3630845396;-1365,3630845396;-1365,3630845396;-1365,3630845396;-1365,3630845396;-1365,3630845396;0;0;0;11349,7527748168;30412,2979029483;13343,1668171455;31082,5329795107;20215,8954147464
"509";2022-05-01;21568,3837253124;-2205,60001403048;-2205,60001403048;-2205,60001403048;-2205,60001403048;-2205,60001403048;-2205,60001403048;0;0;0;10593,5557866483;28997,7288967659;13307,7847338766;31084,2951433778;19362,7837112819
"510";2022-06-01;21555,0797922063;-2050,69346864177;-2050,69346864177;-2050,69346864177;-2050,69346864177;-2050,69346864177;-2050,69346864177;0;0;0;10263,9192346456;30051,1808199238;13236,8621578413;31121,7755880084;19504,3863235645
"511";2022-07-01;21542,2050182327;2739,92423088358;2739,92423088358;2739,92423088358;2739,92423088358;2739,92423088358;2739,92423088358;0;0;0;15857,9384846842;34370,966725896;13163,177902916;31159,3369913104;24282,1292491163
"512";2022-08-01;21528,9010851266;2100,19673553644;2100,19673553644;2100,19673553644;2100,19673553644;2100,19673553644;2100,19673553644;0;0;0;14332,995262304;33654,5027496481;13101,3712524518;31198,078599207;23629,097820663
"513";2022-09-01;21515,5971520205;-1310,72563678408;-1310,72563678408;-1310,72563678408;-1310,72563678408;-1310,72563678408;-1310,72563678408;0;0;0;11090,3220570027;30333,2775402889;13069,34533302;31229,7502777736;20204,8715152364
"514";2022-10-01;21502,7223780469;-161,264731367834;-161,264731367834;-161,264731367834;-161,264731367834;-161,264731367834;-161,264731367834;0;0;0;12409,0719667937;31487,3448302197;13043,2861638286;31246,0666299025;21341,4576466791
"515";2022-11-01;21489,4184449408;4869,86151246258;4869,86151246258;4869,86151246258;4869,86151246258;4869,86151246258;4869,86151246258;0;0;0;17338,2086074084;36945,2594059379;13016,3583556641;31290,6067226057;26359,2799574034
"516";2022-12-01;21476,5436709672;9934,73642419201;9934,73642419201;9934,73642419201;9934,73642419201;9934,73642419201;9934,73642419201;0;0;0;22617,6946801959;41565,4772344685;12990,2991864727;31327,3817494425;31411,2800951592
"517";2023-01-01;21463,2397378611;-8389,43091284487;-8389,43091284487;-8389,43091284487;-8389,43091284487;-8389,43091284487;-8389,43091284487;0;0;0;4313,32944954455;23323,287022851;12963,3713783083;31360,668952696;13073,8088250163
"518";2023-02-01;21449,935804755;-5178,76810308787;-5178,76810308787;-5178,76810308787;-5178,76810308787;-5178,76810308787;-5178,76810308787;0;0;0;6979,63636365327;26762,868882317;12936,4435701438;31393,9561559495;16271,1677016672
"519";2023-03-01;21437,9193490463;-2974,21524189112;-2974,21524189112;-2974,21524189112;-2974,21524189112;-2974,21524189112;-2974,21524189112;0;0;0;9809,44570292492;29451,5852949381;12912,1216788985;31423,8205081177;18463,7041071552
"520";2023-04-01;21424,6154159403;-1219,77745128206;-1219,77745128206;-1219,77745128206;-1219,77745128206;-1219,77745128206;-1219,77745128206;0;0;0;10814,4677274111;30609,0761967197;12883,3567815765;31455,6803947831;20204,8379646582
"521";2023-05-01;21411,7406419666;-2306,35255436418;-2306,35255436418;-2306,35255436418;-2306,35255436418;-2306,35255436418;-2306,35255436418;0;0;0;9879,0151571267;29402,0573245293;12837,2548399118;31485,2921431788;19105,3880876025
"522";2023-06-01;21398,4367088606;-1833,29145107933;-1833,29145107933;-1833,29145107933;-1833,29145107933;-1833,29145107933;-1833,29145107933;0;0;0;10194,9416279983;30206,5127014344;12748,6420172936;31515,9483291107;19565,1452577812
"523";2023-07-01;21385,5619348869;2757,50853604808;2757,50853604808;2757,50853604808;2757,50853604808;2757,50853604808;2757,50853604808;0;0;0;14851,3183862904;34893,8282462055;12689,2200934137;31545,7140233476;24143,070470935
"524";2023-08-01;21372,2580017809;1780,90515470049;1780,90515470049;1780,90515470049;1780,90515470049;1780,90515470049;1780,90515470049;0;0;0;13432,5262651002;34108,4476048176;12618,0958469528;31573,0073485129;23153,1631564813
"525";2023-09-01;21358,9540686748;-845,742797225398;-845,742797225398;-845,742797225398;-845,742797225398;-845,742797225398;-845,742797225398;0;0;0;10804,7231524115;30764,3668664436;12569,1488724688;31593,3695472782;20513,2112714494
"526";2023-10-01;21346,0792947012;-507,820251762389;-507,820251762389;-507,820251762389;-507,820251762389;-507,820251762389;-507,820251762389;0;0;0;11488,2507362681;31397,1474778155;12539,7665716178;31613,1085182738;20838,2590429388
"527";2023-11-01;21332,7753615951;4656,14695228132;4656,14695228132;4656,14695228132;4656,14695228132;4656,14695228132;4656,14695228132;0;0;0;16647,0784636817;36642,247991843;12497,2550280513;31633,5866678077;25988,9223138764
"528";2023-12-01;21319,9005876215;10188,7234584822;10188,7234584822;10188,7234584822;10188,7234584822;10188,7234584822;10188,7234584822;0;0;0;21919,9706700281;42262,4956196162;12441,5525469752;31653,4042318728;31508,6240461037
"529";2024-01-01;21306,5966545154;-8241,51737536722;-8241,51737536722;-8241,51737536722;-8241,51737536722;-8241,51737536722;-8241,51737536722;0;0;0;3357,03517975606;23772,8650632872;12383,9933165298;31673,8823814067;13065,0792791482
"530";2024-02-01;21293,2927214093;-4974,77277301309;-4974,77277301309;-4974,77277301309;-4974,77277301309;-4974,77277301309;-4974,77277301309;0;0;0;6544,17520888058;27018,2189297561;12326,4340860845;31694,3605309407;16318,5199483962
"531";2024-03-01;21280,8471065681;-1603,12238012357;-1603,12238012357;-1603,12238012357;-1603,12238012357;-1603,12238012357;-1603,12238012357;0;0;0;9877,33696938525;31148,0826623276;12272,5883543776;31713,5175095369;19677,7247264446
"532";2024-04-01;21267,5431734621;-1642,17451656017;-1642,17451656017;-1642,17451656017;-1642,17451656017;-1642,17451656017;-1642,17451656017;0;0;0;9804,4569167044;30622,6312569312;12215,0291239323;31733,9956590708;19625,3686569019
"533";2024-05-01;21254,6683994884;-1994,06530994552;-1994,06530994552;-1994,06530994552;-1994,06530994552;-1994,06530994552;-1994,06530994552;0;0;0;9424,07650791779;30082,7538614596;12156,8804951047;31753,8132231359;19260,6030895429
"534";2024-06-01;21241,3644663824;-2478,77671377375;-2478,77671377375;-2478,77671377375;-2478,77671377375;-2478,77671377375;-2478,77671377375;0;0;0;8921,92014352141;29771,6594444129;12094,2868459844;31798,8912918403;18762,5877526086
"535";2024-07-01;21228,4896924087;2683,67833985191;2683,67833985191;2683,67833985191;2683,67833985191;2683,67833985191;2683,67833985191;0;0;0;14252,8941913285;34641,725396808;12033,7123468357;31841,4616935493;23912,1680322606
"536";2024-08-01;21215,1857593027;2746,41064484195;2746,41064484195;2746,41064484195;2746,41064484195;2746,41064484195;2746,41064484195;0;0;0;14280,9018076908;34982,5025057181;11971,1186977153;31886,1168459114;23961,5964041446
"537";2024-09-01;21201,8818261966;-2240,20550432554;-2240,20550432554;-2240,20550432554;-2240,20550432554;-2240,20550432554;-2240,20550432554;0;0;0;8882,02767820427;29932,1117230655;11901,5594970314;31931,6376136941;18961,676321871
"538";2024-10-01;21189,007052223;514,833988664617;514,833988664617;514,833988664617;514,833988664617;514,833988664617;514,833988664617;0;0;0;11983,2737190703;32721,0761666295;11830,1114257097;31975,6932703407;21703,8410408876
"539";2024-11-01;21175,7031191169;5317,03694877081;5317,03694877081;5317,03694877081;5317,03694877081;5317,03694877081;5317,03694877081;0;0;0;16880,7282260423;37860,3846079413;11761,4682783496;32021,2174488754;26492,7400678877
"540";2024-12-01;21162,8283451433;9431,55752307398;9431,55752307398;9431,55752307398;9431,55752307398;9431,55752307398;9431,55752307398;0;0;0;20570,1661418084;41896,1864979103;11695,0394260657;32065,273105522;30594,3858682172
"541";2025-01-01;21149,5244120372;-8676,03738724927;-8676,03738724927;-8676,03738724927;-8676,03738724927;-8676,03738724927;-8676,03738724927;0;0;0;2268,90002267537;24132,3201572289;11627,6637632391;32110,7972840567;12473,4870247879
